episodeNumber,steps,agentWinTheGame,agentKilledTheWumpus,agentHasGold,reward,alpha,gamma,epsilon,epsilonDecay
376,13,false,false,false,-2582.0,0.1,0.99,0.686473177834008,0.001
377,7,false,false,false,-3046.0,0.1,0.99,0.685786704656174,0.001
378,8,false,false,false,-2037.0,0.1,0.99,0.6851009179515178,0.001
379,12,false,false,false,-2521.0,0.1,0.99,0.6844158170335664,0.001
380,36,false,false,false,-3635.0,0.1,0.99,0.6837314012165328,0.001
381,7,false,false,false,-2026.0,0.1,0.99,0.6830476698153162,0.001
382,22,false,false,false,-3081.0,0.1,0.99,0.6823646221455009,0.001
383,36,false,false,false,-4135.0,0.1,0.99,0.6816822575233553,0.001
384,13,false,false,false,-2082.0,0.1,0.99,0.6810005752658319,0.001
385,31,false,false,false,-5650.0,0.1,0.99,0.680319574690566,0.001
386,19,false,false,false,-3068.0,0.1,0.99,0.6796392551158754,0.001
387,1,false,false,false,-2000.0,0.1,0.99,0.6789596158607596,0.001
388,4,false,false,false,-2003.0,0.1,0.99,0.6782806562448989,0.001
389,21,false,false,false,-2590.0,0.1,0.99,0.677602375588654,0.001
390,5,false,false,false,-2524.0,0.1,0.99,0.6769247732130653,0.001
391,19,false,false,false,-3598.0,0.1,0.99,0.6762478484398523,0.001
392,37,false,false,false,-3656.0,0.1,0.99,0.6755716005914124,0.001
393,10,false,false,false,-2569.0,0.1,0.99,0.674896028990821,0.001
394,11,false,false,false,-3050.0,0.1,0.99,0.6742211329618302,0.001
395,15,false,false,false,-3064.0,0.1,0.99,0.6735469118288684,0.001
396,7,false,false,false,-2516.0,0.1,0.99,0.6728733649170395,0.001
397,55,false,true,false,-6744.0,0.1,0.99,0.6722004915521225,0.001
398,6,false,false,false,-3015.0,0.1,0.99,0.6715282910605703,0.001
399,6,false,false,false,-3005.0,0.1,0.99,0.6708567627695098,0.001
400,28,false,false,false,-3577.0,0.1,0.99,0.6701859060067403,0.001
401,1,false,false,false,-2000.0,0.1,0.99,0.6695157201007336,0.001
402,6,false,false,false,-2025.0,0.1,0.99,0.6688462043806328,0.001
403,6,false,false,false,-3515.0,0.1,0.99,0.6681773581762521,0.001
404,10,false,false,false,-2019.0,0.1,0.99,0.6675091808180759,0.001
405,10,false,false,false,-2549.0,0.1,0.99,0.6668416716372578,0.001
406,4,false,false,false,-3013.0,0.1,0.99,0.6661748299656206,0.001
407,2,false,false,false,-2011.0,0.1,0.99,0.6655086551356549,0.001
408,11,false,false,false,-3060.0,0.1,0.99,0.6648431464805192,0.001
409,7,false,false,false,-3036.0,0.1,0.99,0.6641783033340387,0.001
410,7,false,false,false,-3046.0,0.1,0.99,0.6635141250307047,0.001
411,3,false,false,false,-2012.0,0.1,0.99,0.662850610905674,0.001
412,13,false,false,false,-2042.0,0.1,0.99,0.6621877602947683,0.001
413,1,false,false,false,-2000.0,0.1,0.99,0.6615255725344735,0.001
414,10,false,false,false,-2539.0,0.1,0.99,0.660864046961939,0.001
415,22,false,false,false,-2551.0,0.1,0.99,0.660203182914977,0.001
416,5,false,false,false,-2004.0,0.1,0.99,0.6595429797320621,0.001
417,2,false,false,false,-2011.0,0.1,0.99,0.6588834367523301,0.001
418,9,false,false,false,-2028.0,0.1,0.99,0.6582245533155777,0.001
419,128,false,false,false,-7027.0,0.1,0.99,0.6575663287622622,0.001
420,2,false,false,false,-2011.0,0.1,0.99,0.6569087624334999,0.001
421,3,false,false,false,-2002.0,0.1,0.99,0.6562518536710664,0.001
422,3,false,false,false,-2022.0,0.1,0.99,0.6555956018173954,0.001
423,12,false,false,false,-2551.0,0.1,0.99,0.654940006215578,0.001
424,1,false,false,false,-2000.0,0.1,0.99,0.6542850662093624,0.001
425,5,false,false,false,-3014.0,0.1,0.99,0.6536307811431531,0.001
426,2,false,false,false,-2001.0,0.1,0.99,0.65297715036201,0.001
427,1,false,false,false,-2000.0,0.1,0.99,0.6523241732116479,0.001
428,1,false,false,false,-2000.0,0.1,0.99,0.6516718490384363,0.001
429,6,false,false,false,-2045.0,0.1,0.99,0.6510201771893979,0.001
430,20,false,false,false,-2619.0,0.1,0.99,0.6503691570122084,0.001
431,10,false,false,false,-2539.0,0.1,0.99,0.6497187878551962,0.001
432,18,false,false,false,-3057.0,0.1,0.99,0.649069069067341,0.001
433,12,false,false,false,-2561.0,0.1,0.99,0.6484199999982736,0.001
434,1,false,false,false,-2000.0,0.1,0.99,0.6477715799982753,0.001
435,50,false,false,false,-3799.0,0.1,0.99,0.647123808418277,0.001
436,9,false,false,false,-3018.0,0.1,0.99,0.6464766846098587,0.001
437,2,false,false,false,-2001.0,0.1,0.99,0.6458302079252489,0.001
438,23,false,false,false,-4112.0,0.1,0.99,0.6451843777173236,0.001
439,6,false,false,false,-2015.0,0.1,0.99,0.6445391933396063,0.001
440,5,false,false,false,-2504.0,0.1,0.99,0.6438946541462667,0.001
441,3,false,false,false,-2002.0,0.1,0.99,0.6432507594921204,0.001
442,4,false,false,false,-2013.0,0.1,0.99,0.6426075087326283,0.001
443,12,false,false,false,-3051.0,0.1,0.99,0.6419649012238956,0.001
444,50,false,false,false,-5659.0,0.1,0.99,0.6413229363226717,0.001
445,35,false,false,false,-4674.0,0.1,0.99,0.640681613386349,0.001
446,32,false,false,false,-2631.0,0.1,0.99,0.6400409317729626,0.001
447,5,false,false,false,-2524.0,0.1,0.99,0.6394008908411897,0.001
448,4,false,false,false,-2023.0,0.1,0.99,0.6387614899503485,0.001
449,49,false,false,false,-4208.0,0.1,0.99,0.6381227284603982,0.001
450,40,false,false,false,-3149.0,0.1,0.99,0.6374846057319378,0.001
451,5,false,false,false,-2504.0,0.1,0.99,0.6368471211262058,0.001
452,3,false,false,false,-2502.0,0.1,0.99,0.6362102740050796,0.001
453,10,false,false,false,-2519.0,0.1,0.99,0.6355740637310745,0.001
454,17,false,false,false,-2566.0,0.1,0.99,0.6349384896673435,0.001
455,5,false,false,false,-2504.0,0.1,0.99,0.6343035511776761,0.001
456,5,false,false,false,-2024.0,0.1,0.99,0.6336692476264985,0.001
457,21,false,false,false,-2610.0,0.1,0.99,0.6330355783788719,0.001
458,8,false,false,false,-3037.0,0.1,0.99,0.632402542800493,0.001
459,11,false,false,false,-2050.0,0.1,0.99,0.6317701402576925,0.001
460,2,false,false,false,-2011.0,0.1,0.99,0.6311383701174348,0.001
461,9,false,false,false,-2528.0,0.1,0.99,0.6305072317473174,0.001
462,14,false,false,false,-3053.0,0.1,0.99,0.6298767245155701,0.001
463,10,false,false,false,-3509.0,0.1,0.99,0.6292468477910546,0.001
464,4,false,false,false,-2003.0,0.1,0.99,0.6286176009432635,0.001
465,55,false,false,false,-7624.0,0.1,0.99,0.6279889833423202,0.001
466,9,false,false,false,-2028.0,0.1,0.99,0.6273609943589779,0.001
467,19,false,false,false,-3578.0,0.1,0.99,0.6267336333646188,0.001
468,1,false,false,false,-2000.0,0.1,0.99,0.6261068997312542,0.001
469,5,false,false,false,-2024.0,0.1,0.99,0.6254807928315229,0.001
470,1,false,false,false,-2000.0,0.1,0.99,0.6248553120386914,0.001
471,9,false,false,false,-2018.0,0.1,0.99,0.6242304567266527,0.001
472,13,false,false,false,-2552.0,0.1,0.99,0.623606226269926,0.001
473,39,false,false,false,-4138.0,0.1,0.99,0.6229826200436561,0.001
474,9,false,false,false,-4028.0,0.1,0.99,0.6223596374236124,0.001
475,7,false,false,false,-2016.0,0.1,0.99,0.6217372777861888,0.001
476,8,false,false,false,-3037.0,0.1,0.99,0.6211155405084027,0.001
477,15,false,false,false,-3064.0,0.1,0.99,0.6204944249678943,0.001
478,2,false,false,false,-2001.0,0.1,0.99,0.6198739305429264,0.001
479,18,false,false,false,-3567.0,0.1,0.99,0.6192540566123834,0.001
480,2,false,false,false,-2501.0,0.1,0.99,0.6186348025557711,0.001
481,1,false,false,false,-2000.0,0.1,0.99,0.6180161677532153,0.001
482,3,false,false,false,-2012.0,0.1,0.99,0.6173981515854621,0.001
483,4,false,false,false,-2503.0,0.1,0.99,0.6167807534338766,0.001
484,41,false,false,false,-4150.0,0.1,0.99,0.6161639726804428,0.001
485,12,false,false,false,-2041.0,0.1,0.99,0.6155478087077623,0.001
486,2,false,false,false,-2001.0,0.1,0.99,0.6149322608990545,0.001
487,2,false,false,false,-2011.0,0.1,0.99,0.6143173286381555,0.001
488,15,false,false,false,-3044.0,0.1,0.99,0.6137030113095173,0.001
489,9,false,false,false,-2028.0,0.1,0.99,0.6130893082982078,0.001
490,6,false,false,false,-2535.0,0.1,0.99,0.6124762189899097,0.001
491,20,false,false,false,-3119.0,0.1,0.99,0.6118637427709198,0.001
492,1,false,false,false,-2000.0,0.1,0.99,0.6112518790281489,0.001
493,7,false,false,false,-2016.0,0.1,0.99,0.6106406271491208,0.001
494,6,false,false,false,-3015.0,0.1,0.99,0.6100299865219717,0.001
495,12,false,false,false,-3061.0,0.1,0.99,0.6094199565354498,0.001
496,30,false,false,false,-4129.0,0.1,0.99,0.6088105365789144,0.001
497,5,false,false,false,-2024.0,0.1,0.99,0.6082017260423355,0.001
498,8,false,false,false,-3047.0,0.1,0.99,0.6075935243162931,0.001
499,7,false,false,false,-2536.0,0.1,0.99,0.6069859307919768,0.001
500,23,false,false,false,-4052.0,0.1,0.99,0.6063789448611848,0.001
501,20,false,false,false,-3079.0,0.1,0.99,0.6057725659163237,0.001
502,3,false,false,false,-2012.0,0.1,0.99,0.6051667933504074,0.001
503,3,false,false,false,-2012.0,0.1,0.99,0.6045616265570569,0.001
504,51,false,false,false,-4200.0,0.1,0.99,0.6039570649304998,0.001
505,7,false,false,false,-2526.0,0.1,0.99,0.6033531078655693,0.001
506,4,false,false,false,-2523.0,0.1,0.99,0.6027497547577038,0.001
507,47,false,false,false,-4236.0,0.1,0.99,0.602147005002946,0.001
508,20,false,false,false,-3059.0,0.1,0.99,0.6015448579979431,0.001
509,5,false,false,false,-2034.0,0.1,0.99,0.6009433131399452,0.001
510,6,false,false,false,-2015.0,0.1,0.99,0.6003423698268052,0.001
511,1,false,false,false,-2000.0,0.1,0.99,0.5997420274569785,0.001
512,22,false,false,false,-2581.0,0.1,0.99,0.5991422854295215,0.001
513,28,false,false,false,-3607.0,0.1,0.99,0.598543143144092,0.001
514,11,false,false,false,-2530.0,0.1,0.99,0.5979446000009478,0.001
515,2,false,false,false,-2011.0,0.1,0.99,0.5973466554009469,0.001
516,6,false,false,false,-3025.0,0.1,0.99,0.596749308745546,0.001
517,24,false,false,false,-3573.0,0.1,0.99,0.5961525594368005,0.001
518,31,false,false,false,-3110.0,0.1,0.99,0.5955564068773637,0.001
519,9,false,false,false,-2038.0,0.1,0.99,0.5949608504704863,0.001
520,3,false,false,false,-2002.0,0.1,0.99,0.5943658896200158,0.001
521,45,false,false,false,-5174.0,0.1,0.99,0.5937715237303958,0.001
522,5,false,false,false,-2014.0,0.1,0.99,0.5931777522066654,0.001
523,47,false,false,false,-4666.0,0.1,0.99,0.5925845744544587,0.001
524,9,false,false,false,-2528.0,0.1,0.99,0.5919919898800042,0.001
525,10,false,false,false,-2039.0,0.1,0.99,0.5913999978901242,0.001
526,6,false,false,false,-2015.0,0.1,0.99,0.590808597892234,0.001
527,2,false,false,false,-2011.0,0.1,0.99,0.5902177892943418,0.001
528,2,false,false,false,-2001.0,0.1,0.99,0.5896275715050474,0.001
529,9,false,false,false,-2008.0,0.1,0.99,0.5890379439335424,0.001
530,14,false,false,false,-2543.0,0.1,0.99,0.5884489059896089,0.001
531,27,false,false,false,-2566.0,0.1,0.99,0.5878604570836192,0.001
532,4,false,false,false,-2023.0,0.1,0.99,0.5872725966265356,0.001
533,6,false,false,false,-3015.0,0.1,0.99,0.5866853240299091,0.001
534,12,false,true,false,-3031.0,0.1,0.99,0.5860986387058792,0.001
535,23,false,false,false,-4062.0,0.1,0.99,0.5855125400671733,0.001
536,8,false,false,false,-2037.0,0.1,0.99,0.5849270275271061,0.001
537,1,false,false,false,-2000.0,0.1,0.99,0.584342100499579,0.001
538,3,false,false,false,-2012.0,0.1,0.99,0.5837577583990794,0.001
539,16,false,false,false,-2555.0,0.1,0.99,0.5831740006406804,0.001
540,18,false,true,false,-3067.0,0.1,0.99,0.5825908266400397,0.001
541,10,false,false,false,-3049.0,0.1,0.99,0.5820082358133997,0.001
542,5,false,false,false,-2014.0,0.1,0.99,0.5814262275775862,0.001
543,10,false,false,false,-2019.0,0.1,0.99,0.5808448013500086,0.001
544,6,false,false,false,-2035.0,0.1,0.99,0.5802639565486586,0.001
545,1,false,false,false,-2000.0,0.1,0.99,0.57968369259211,0.001
546,11,false,false,false,-2040.0,0.1,0.99,0.5791040088995179,0.001
547,18,false,false,false,-2597.0,0.1,0.99,0.5785249048906184,0.001
548,11,false,false,false,-3520.0,0.1,0.99,0.5779463799857277,0.001
549,10,false,false,false,-2049.0,0.1,0.99,0.577368433605742,0.001
550,3,false,false,false,-2002.0,0.1,0.99,0.5767910651721362,0.001
551,12,false,false,false,-2541.0,0.1,0.99,0.576214274106964,0.001
552,3,false,false,false,-2012.0,0.1,0.99,0.5756380598328571,0.001
553,15,false,false,false,-2534.0,0.1,0.99,0.5750624217730242,0.001
554,21,false,false,false,-4040.0,0.1,0.99,0.5744873593512512,0.001
555,2,false,false,false,-2001.0,0.1,0.99,0.5739128719918999,0.001
556,6,false,false,false,-2515.0,0.1,0.99,0.573338959119908,0.001
557,3,false,false,false,-2012.0,0.1,0.99,0.572765620160788,0.001
558,6,false,false,false,-2025.0,0.1,0.99,0.5721928545406272,0.001
559,1,false,false,false,-2000.0,0.1,0.99,0.5716206616860866,0.001
560,12,false,false,false,-2541.0,0.1,0.99,0.5710490410244006,0.001
561,3,false,false,false,-2002.0,0.1,0.99,0.5704779919833761,0.001
562,5,false,false,false,-2014.0,0.1,0.99,0.5699075139913927,0.001
563,40,false,false,false,-3659.0,0.1,0.99,0.5693376064774013,0.001
564,43,false,false,false,-3632.0,0.1,0.99,0.5687682688709239,0.001
565,1,false,false,false,-2000.0,0.1,0.99,0.5681995006020529,0.001
566,18,false,false,false,-3057.0,0.1,0.99,0.5676313011014509,0.001
567,32,false,false,false,-2121.0,0.1,0.99,0.5670636698003494,0.001
568,50,false,false,false,-4709.0,0.1,0.99,0.5664966061305491,0.001
569,3,false,false,false,-2002.0,0.1,0.99,0.5659301095244186,0.001
570,1,false,false,false,-2000.0,0.1,0.99,0.5653641794148941,0.001
571,3,false,false,false,-2012.0,0.1,0.99,0.5647988152354793,0.001
572,23,false,false,false,-2582.0,0.1,0.99,0.5642340164202437,0.001
573,15,false,false,false,-3064.0,0.1,0.99,0.5636697824038235,0.001
574,11,false,false,false,-2550.0,0.1,0.99,0.5631061126214196,0.001
575,31,false,false,false,-3080.0,0.1,0.99,0.5625430065087982,0.001
576,53,false,false,false,-6692.0,0.1,0.99,0.5619804635022894,0.001
577,4,false,false,false,-2013.0,0.1,0.99,0.561418483038787,0.001
578,20,false,false,false,-2059.0,0.1,0.99,0.5608570645557482,0.001
579,16,false,false,false,-2545.0,0.1,0.99,0.5602962074911925,0.001
580,7,false,false,false,-2516.0,0.1,0.99,0.5597359112837013,0.001
581,8,false,false,false,-2017.0,0.1,0.99,0.5591761753724176,0.001
582,14,false,false,false,-2553.0,0.1,0.99,0.5586169991970452,0.001
583,4,false,false,false,-2013.0,0.1,0.99,0.5580583821978482,0.001
584,12,false,false,false,-2041.0,0.1,0.99,0.5575003238156504,0.001
585,10,false,false,false,-2029.0,0.1,0.99,0.5569428234918348,0.001
586,9,false,false,false,-2528.0,0.1,0.99,0.5563858806683429,0.001
587,15,false,false,false,-2044.0,0.1,0.99,0.5558294947876746,0.001
588,16,false,false,false,-3055.0,0.1,0.99,0.5552736652928869,0.001
589,11,false,false,false,-2030.0,0.1,0.99,0.5547183916275941,0.001
590,6,false,false,false,-2515.0,0.1,0.99,0.5541636732359665,0.001
591,4,false,false,false,-2003.0,0.1,0.99,0.5536095095627305,0.001
592,27,false,false,false,-3616.0,0.1,0.99,0.5530559000531677,0.001
593,95,false,false,false,-6784.0,0.1,0.99,0.5525028441531146,0.001
594,8,false,false,false,-2537.0,0.1,0.99,0.5519503413089615,0.001
595,6,false,false,false,-2515.0,0.1,0.99,0.5513983909676525,0.001
596,13,false,false,false,-3532.0,0.1,0.99,0.5508469925766849,0.001
597,22,false,false,false,-3581.0,0.1,0.99,0.5502961455841082,0.001
598,17,false,false,false,-2536.0,0.1,0.99,0.5497458494385241,0.001
599,4,false,false,false,-2503.0,0.1,0.99,0.5491961035890855,0.001
600,1,false,false,false,-2000.0,0.1,0.99,0.5486469074854965,0.001
601,76,false,false,false,-7315.0,0.1,0.99,0.548098260578011,0.001
602,6,false,false,false,-2525.0,0.1,0.99,0.547550162317433,0.001
603,36,false,false,false,-3145.0,0.1,0.99,0.5470026121551156,0.001
604,11,false,false,false,-3050.0,0.1,0.99,0.5464556095429605,0.001
605,8,false,false,false,-2527.0,0.1,0.99,0.5459091539334175,0.001
606,19,false,false,false,-3578.0,0.1,0.99,0.5453632447794842,0.001
607,7,false,false,false,-2026.0,0.1,0.99,0.5448178815347047,0.001
608,1,false,false,false,-2000.0,0.1,0.99,0.54427306365317,0.001
609,20,false,false,false,-3069.0,0.1,0.99,0.5437287905895168,0.001
610,27,false,false,false,-2646.0,0.1,0.99,0.5431850617989273,0.001
611,6,false,false,false,-2015.0,0.1,0.99,0.5426418767371284,0.001
612,13,false,false,false,-2562.0,0.1,0.99,0.5420992348603912,0.001
613,5,false,false,false,-2014.0,0.1,0.99,0.5415571356255309,0.001
614,11,false,false,false,-2530.0,0.1,0.99,0.5410155784899053,0.001
615,3,false,false,false,-2002.0,0.1,0.99,0.5404745629114154,0.001
616,8,false,false,false,-2017.0,0.1,0.99,0.539934088348504,0.001
617,1,false,false,false,-2000.0,0.1,0.99,0.5393941542601555,0.001
618,11,false,false,false,-2550.0,0.1,0.99,0.5388547601058953,0.001
619,22,false,false,false,-2561.0,0.1,0.99,0.5383159053457894,0.001
620,6,false,false,false,-3035.0,0.1,0.99,0.5377775894404436,0.001
621,46,false,false,false,-4175.0,0.1,0.99,0.5372398118510032,0.001
622,23,false,false,false,-4572.0,0.1,0.99,0.5367025720391522,0.001
623,43,false,false,false,-4132.0,0.1,0.99,0.536165869467113,0.001
624,27,false,false,false,-3596.0,0.1,0.99,0.5356297035976458,0.001
625,12,false,false,false,-2031.0,0.1,0.99,0.5350940738940482,0.001
626,6,false,false,false,-2025.0,0.1,0.99,0.5345589798201541,0.001
627,10,false,false,false,-3029.0,0.1,0.99,0.534024420840334,0.001
628,5,false,false,false,-3014.0,0.1,0.99,0.5334903964194936,0.001
629,33,false,false,false,-4612.0,0.1,0.99,0.5329569060230741,0.001
630,6,false,false,false,-3505.0,0.1,0.99,0.532423949117051,0.001
631,9,false,false,false,-2528.0,0.1,0.99,0.531891525167934,0.001
632,7,false,false,false,-2006.0,0.1,0.99,0.5313596336427661,0.001
633,17,false,false,false,-3096.0,0.1,0.99,0.5308282740091232,0.001
634,9,false,false,false,-2508.0,0.1,0.99,0.5302974457351142,0.001
635,10,false,false,false,-2019.0,0.1,0.99,0.5297671482893791,0.001
636,9,false,false,false,-2028.0,0.1,0.99,0.5292373811410898,0.001
637,9,false,false,false,-2038.0,0.1,0.99,0.5287081437599487,0.001
638,3,false,false,false,-2002.0,0.1,0.99,0.5281794356161887,0.001
639,32,false,false,false,-2171.0,0.1,0.99,0.5276512561805725,0.001
640,18,false,false,false,-2567.0,0.1,0.99,0.5271236049243919,0.001
641,25,false,false,false,-4574.0,0.1,0.99,0.5265964813194676,0.001
642,10,false,false,false,-3039.0,0.1,0.99,0.5260698848381481,0.001
643,1,false,false,false,-2000.0,0.1,0.99,0.5255438149533099,0.001
644,66,false,false,false,-5235.0,0.1,0.99,0.5250182711383566,0.001
645,7,false,false,false,-2036.0,0.1,0.99,0.5244932528672183,0.001
646,6,false,false,false,-3515.0,0.1,0.99,0.5239687596143511,0.001
647,15,false,false,false,-2524.0,0.1,0.99,0.5234447908547367,0.001
648,53,false,false,false,-4172.0,0.1,0.99,0.522921346063882,0.001
649,7,false,false,false,-3026.0,0.1,0.99,0.522398424717818,0.001
650,1,false,false,false,-2000.0,0.1,0.99,0.5218760262931003,0.001
651,2,false,false,false,-2001.0,0.1,0.99,0.5213541502668072,0.001
652,3,false,false,false,-2012.0,0.1,0.99,0.5208327961165404,0.001
653,55,false,false,false,-5194.0,0.1,0.99,0.5203119633204238,0.001
654,41,false,false,false,-2690.0,0.1,0.99,0.5197916513571034,0.001
655,5,false,false,false,-2514.0,0.1,0.99,0.5192718597057463,0.001
656,16,false,false,false,-2055.0,0.1,0.99,0.5187525878460405,0.001
657,12,false,false,false,-2541.0,0.1,0.99,0.5182338352581944,0.001
658,6,false,false,false,-2035.0,0.1,0.99,0.5177156014229363,0.001
659,38,false,false,false,-2637.0,0.1,0.99,0.5171978858215134,0.001
660,2,false,false,false,-2001.0,0.1,0.99,0.5166806879356919,0.001
661,2,false,false,false,-2011.0,0.1,0.99,0.5161640072477562,0.001
662,27,false,false,false,-3586.0,0.1,0.99,0.5156478432405085,0.001
663,7,false,false,false,-2026.0,0.1,0.99,0.515132195397268,0.001
664,13,false,false,false,-2052.0,0.1,0.99,0.5146170632018707,0.001
665,14,false,false,false,-2053.0,0.1,0.99,0.5141024461386688,0.001
666,20,false,false,false,-3039.0,0.1,0.99,0.5135883436925301,0.001
667,7,false,false,false,-2536.0,0.1,0.99,0.5130747553488376,0.001
668,7,false,false,false,-2016.0,0.1,0.99,0.5125616805934888,0.001
669,31,false,false,false,-2610.0,0.1,0.99,0.5120491189128954,0.001
670,19,false,false,false,-2538.0,0.1,0.99,0.5115370697939825,0.001
671,9,false,true,false,-2028.0,0.1,0.99,0.5110255327241885,0.001
672,36,false,false,false,-3605.0,0.1,0.99,0.5105145071914643,0.001
673,30,false,false,false,-3599.0,0.1,0.99,0.5100039926842729,0.001
674,12,false,false,false,-2031.0,0.1,0.99,0.5094939886915886,0.001
675,17,false,false,false,-2536.0,0.1,0.99,0.508984494702897,0.001
676,4,false,false,false,-2013.0,0.1,0.99,0.508475510208194,0.001
677,3,false,false,false,-2502.0,0.1,0.99,0.5079670346979859,0.001
678,55,false,false,false,-3194.0,0.1,0.99,0.5074590676632879,0.001
679,4,false,false,false,-2023.0,0.1,0.99,0.5069516085956246,0.001
680,10,false,false,false,-3529.0,0.1,0.99,0.506444656987029,0.001
681,6,false,false,false,-2505.0,0.1,0.99,0.505938212330042,0.001
682,31,false,false,false,-3580.0,0.1,0.99,0.505432274117712,0.001
683,11,false,false,false,-2050.0,0.1,0.99,0.5049268418435943,0.001
684,2,false,false,false,-2011.0,0.1,0.99,0.5044219150017507,0.001
685,3,false,false,false,-2502.0,0.1,0.99,0.5039174930867489,0.001
686,21,false,false,false,-3590.0,0.1,0.99,0.5034135755936622,0.001
687,4,false,false,false,-3003.0,0.1,0.99,0.5029101620180685,0.001
688,18,false,true,false,-3037.0,0.1,0.99,0.5024072518560504,0.001
689,30,false,false,false,-3069.0,0.1,0.99,0.5019048446041944,0.001
690,37,false,false,false,-4596.0,0.1,0.99,0.5014029397595902,0.001
691,33,false,false,false,-3622.0,0.1,0.99,0.5009015368198305,0.001
692,4,false,false,false,-2513.0,0.1,0.99,0.5004006352830107,0.001
693,22,false,false,false,-3561.0,0.1,0.99,0.4999002346477277,0.001
694,69,false,false,false,-7258.0,0.1,0.99,0.49940033441307996,0.001
695,8,false,false,false,-2017.0,0.1,0.99,0.49890093407866687,0.001
696,9,false,false,false,-2508.0,0.1,0.99,0.4984020331445882,0.001
697,2,false,false,false,-2501.0,0.1,0.99,0.4979036311114436,0.001
698,3,false,false,false,-2002.0,0.1,0.99,0.4974057274803321,0.001
699,33,false,false,false,-3642.0,0.1,0.99,0.49690832175285177,0.001
700,7,false,false,false,-2006.0,0.1,0.99,0.4964114134310989,0.001
701,18,false,false,false,-2047.0,0.1,0.99,0.4959150020176678,0.001
702,10,false,false,false,-2559.0,0.1,0.99,0.49541908701565013,0.001
703,4,false,false,false,-2023.0,0.1,0.99,0.49492366792863446,0.001
704,19,false,false,false,-3058.0,0.1,0.99,0.4944287442607058,0.001
705,5,false,false,false,-2024.0,0.1,0.99,0.4939343155164451,0.001
706,3,false,false,false,-2502.0,0.1,0.99,0.4934403812009287,0.001
707,2,false,false,false,-2011.0,0.1,0.99,0.4929469408197278,0.001
708,6,false,false,false,-2515.0,0.1,0.99,0.49245399387890804,0.001
709,10,false,false,false,-2049.0,0.1,0.99,0.4919615398850291,0.001
710,26,false,false,false,-3085.0,0.1,0.99,0.4914695783451441,0.001
711,7,false,false,false,-2016.0,0.1,0.99,0.4909781087667989,0.001
712,3,false,false,false,-2002.0,0.1,0.99,0.4904871306580321,0.001
713,40,false,false,false,-2679.0,0.1,0.99,0.4899966435273741,0.001
714,1,false,false,false,-2000.0,0.1,0.99,0.4895066468838467,0.001
715,17,false,true,false,-2576.0,0.1,0.99,0.48901714023696286,0.001
716,42,false,false,false,-2631.0,0.1,0.99,0.4885281230967259,0.001
717,4,false,false,false,-2013.0,0.1,0.99,0.48803959497362914,0.001
718,11,false,false,false,-2020.0,0.1,0.99,0.4875515553786555,0.001
719,9,false,false,false,-2518.0,0.1,0.99,0.48706400382327686,0.001
720,1,false,false,false,-2000.0,0.1,0.99,0.4865769398194536,0.001
721,9,false,false,false,-2528.0,0.1,0.99,0.48609036287963414,0.001
722,5,false,false,false,-2004.0,0.1,0.99,0.48560427251675453,0.001
723,13,false,false,false,-2522.0,0.1,0.99,0.48511866824423777,0.001
724,49,false,false,false,-4648.0,0.1,0.99,0.4846335495759935,0.001
725,3,false,false,false,-2002.0,0.1,0.99,0.4841489160264175,0.001
726,8,false,false,false,-2027.0,0.1,0.99,0.4836647671103911,0.001
727,29,false,false,false,-2598.0,0.1,0.99,0.4831811023432807,0.001
728,6,false,false,false,-2535.0,0.1,0.99,0.4826979212409374,0.001
729,29,false,false,false,-3108.0,0.1,0.99,0.48221522331969646,0.001
730,1,false,false,false,-2000.0,0.1,0.99,0.48173300809637676,0.001
731,26,false,false,false,-3115.0,0.1,0.99,0.48125127508828036,0.001
732,4,false,false,false,-2003.0,0.1,0.99,0.48077002381319206,0.001
733,24,false,false,false,-2573.0,0.1,0.99,0.48028925378937887,0.001
734,19,false,false,false,-2548.0,0.1,0.99,0.47980896453558947,0.001
735,18,false,false,false,-2077.0,0.1,0.99,0.4793291555710539,0.001
736,17,false,false,false,-3046.0,0.1,0.99,0.47884982641548285,0.001
737,10,false,false,false,-2029.0,0.1,0.99,0.47837097658906735,0.001
738,24,false,false,false,-2543.0,0.1,0.99,0.47789260561247826,0.001
739,9,false,false,false,-2028.0,0.1,0.99,0.4774147130068658,0.001
740,13,false,false,false,-2012.0,0.1,0.99,0.4769372982938589,0.001
741,1,false,false,false,-2000.0,0.1,0.99,0.47646036099556505,0.001
742,9,false,false,false,-2028.0,0.1,0.99,0.47598390063456947,0.001
743,40,false,false,false,-4129.0,0.1,0.99,0.4755079167339349,0.001
744,6,false,false,false,-2515.0,0.1,0.99,0.47503240881720094,0.001
745,23,false,false,false,-2062.0,0.1,0.99,0.47455737640838375,0.001
746,34,false,false,false,-3133.0,0.1,0.99,0.47408281903197536,0.001
747,56,false,false,false,-4645.0,0.1,0.99,0.47360873621294336,0.001
748,1,false,false,false,-2000.0,0.1,0.99,0.4731351274767304,0.001
749,36,false,false,false,-2625.0,0.1,0.99,0.4726619923492537,0.001
750,2,false,false,false,-2501.0,0.1,0.99,0.47218933035690447,0.001
751,23,false,false,false,-2532.0,0.1,0.99,0.47171714102654755,0.001
752,8,false,false,false,-2027.0,0.1,0.99,0.471245423885521,0.001
